movie_id,actor_id,character
207437,1175518,Commentator (voice)
243579,927643,
243579,58068,
14741,3037,Elliot Garfield
14741,19131,Paula McFadden
14741,77224,Lucy McFadden
14741,41243,Mark
14741,77225,Donna
14741,77226,Mrs. Crosby
14741,77227,Ronnie
42222,13333,Julia
42222,4765,Dashiell Hammett
42222,6352,Lillian Hellman
42222,12150,Johann
42222,11066,Alan
42222,8492,Dorothy Parker
42222,5064,Anne Marie
703,1243,Alvy Singer
703,3092,Annie Hall
703,10555,Rob
703,10556,Allison
703,10557,Tony Lacey
703,10409,Pam
703,10558,Robin
11,2,Luke Skywalker
11,3,Han Solo
11,4,Princess Leia Organa
11,5,Grand Moff Tarkin
11,12248,"Obi-Wan ""Ben"" Kenobi"
11,6,C-3PO
11,130,R2-D2
840,3037,Roy Neary
840,1650,Claude Lacombe
840,8437,Ronnie Neary
840,4778,Jillian Guiler
840,12438,David Laughlin
840,12439,Project Leader
840,12440,Wild Bill
114514,27447,Narrator
114514,31903,Self - Host (Television Version)
42223,12266,Madame Rosa
42223,134641,Nadine
42223,929338,Momo
42223,35214,M. Hamil
42223,17030,Maryse
42223,27698,Louis Charmette - un retraité SNCF
42223,929339,Kadir Youssef
77078,3635,Desiree Armfeldt
77078,10168,Charlotte Mittelheim
77078,41247,Frederick Egerman
77078,57399,Anne Egerman
77078,20603,Madame Armfeldt
77078,1499601,Carl-Magnus Mittelheim
77078,16270,Erich Egerman
42231,8895,Laurie Robinson
42231,98477,Sy Robinson
42231,121759,Chris Nolan
42231,1213742,Ken Rothenberg
42231,83313,Annie Gerrard
42231,1251744,Conductor
42231,183877,Carla Wright
127390,4683407,Self
31657,6352,Sally Hyde
31657,10127,Luke Martin
31657,6905,Capt. Bob Hyde
31657,27566,Vi Munson
31657,62036,Bill Munson
31657,27012,Sgt. Dink Mobley
31657,69884,Martha Vickery
11778,4690,"Nikanor ""Nick"" Chevotarevich"
11778,380,Michael Vronsky
11778,3096,Stan
11778,47879,Steven Pushkov
11778,5064,Linda
11778,10477,John
11778,80135,Angela
26686,10978,Diana Barrie
26686,6352,Hannah Warren
26686,21278,Bill Warren
26686,3895,Sidney Cochran
26686,6837,Marvin Michaels
26686,58251,Millie Michaels
26686,14832,Harry Michaels
12185,6449,Joe Pendleton
12185,1666,Betty Logan
12185,2091,Mr. Jordan
12185,5251,Max Corkle
12185,28164,Tony Abbott
12185,40403,Julia Farnsworth
12185,7795,The Escort
16642,1205,Bill
16642,69054,Abby
16642,9880,The Farmer
16642,3011,Linda
16642,2096,The Farm Foreman
16642,2724011,Linda's Friend
16642,41406,Mill Foreman
4192,14501,Hercule Poirot
4192,15200,Louise Bourget
4192,10475,Linnet Ridgeway Doyle
4192,3380,Marie Van Schuyler
4192,12021,Jacqueline de Bellefort
4192,8223,James Ferguson
4192,24695,Rosalie Otterbourne
92215,2314,Narration (voice)
4267,16927,Raoul
4267,34581,Stéphane
4267,17576,Solange
4267,12270,le voisin
4267,35880,Mme Beloeil
4267,35881,M. Beloeil
4267,35882,Christian Beloeil
24153,2048,Buddy Holly
24153,69494,Jesse Charles
24153,1270,Ray Bob Simmons
24153,19403,Ross Turner
24153,101975,Riley
24153,191769,Maria Elena
24153,545335,Cindy Lou
11327,69010,Billy Hayes
11327,69011,Susan
11327,12410,Tex
11327,4819,Rifki
11327,39782,Hamidou
11327,1811,Jimmy Booth
11327,6701,Erich
42212,4785,Toni Di Marco
42212,87474,Bobby Speed
42212,26513,Jennifer
42212,160418,Frannie
42212,178185,Jeannie
42212,99815,Marv Gomez
42212,192339,Nicole Sims
48346,2694272,Narrator
243616,2421411,
243616,2421412,
243616,1234671,
243616,2421413,
243616,2421414,
243616,77482,
243616,154158,
12102,4483,Ted Kramer
12102,5064,Joanna Kramer
12102,13724,Margaret Phelps
12102,71241,Billy Kramer
12102,44846,John Shaunessy
12102,14102,Jim O'Connor
12102,10080,Phyllis Bernard
10322,19550,Benjamin Rand
10322,12446,Chance
10322,4090,Eve Rand
10322,5251,President 'Bobby'
10322,15413,Dr. Robert Allenby
10322,5403,Vladimir Skrapinov
10322,20160,Louise
40842,35,Norma Rae
40842,2222,Sonny
40842,5372,Reuben
40842,3798,Vernon
40842,30610,Leona
40842,42003,Bonnie Mae
40842,58495,Wayne Billings
16858,6355,Joe Gideon
16858,80928,Kate Jagger
16858,80927,Audrey Paris
16858,4431,Angelique
16858,1155690,Michelle
16858,106807,Victoria
16858,119778,Paul Dann
28,8349,Captain Benjamin Willard
28,8351,Jay 'Chef' Hicks
28,8354,Chief Phillips
28,2975,Tyrone 'Clean' Miller
28,8350,Lance B. Johnson
28,3084,Colonel Walter Kurtz
28,3087,Lieutenant Colonel Bill Kilgore
113745,98568,Himself (archive footage)
113745,16897,Narrator (voice)
659,10254,Alfred Matzerath
659,10255,Agnes Matzerath
659,10256,Oskar Matzerath
659,10257,Maria Matzerath
659,7107,Jan Bronski
659,10258,Young Anna Koljaiczek
659,10259,Anna Koljaiczek
20813,3359,Julius
20813,2882,Lauren King
20813,87215,Daniel Michon
20813,65505,Richard King
20813,9805,Kay King
20813,85895,Brod
20813,29792,George de Marco
48274,1068381,
48274,1068382,Child
48274,1071598,
348,4139,Dallas
348,10205,Ripley
348,5047,Lambert
348,5048,Brett
348,5049,Kane
348,65,Ash
348,5050,Parker
20283,27770,Dave Stoller
20283,6065,Mike
20283,11511,Cyril
20283,17183,Moocher
20283,1216876,Evelyn Stoller
20283,15900,Ray Stoller
20283,91460,Katherine
1578,380,Jake LaMotta
1578,14702,Vickie LaMotta
1578,4517,Joey LaMotta
1578,7164,Salvy Batts
1578,17651,Tommy Como
1578,17652,Lenore
1578,17653,Mario
16619,16327,Conrad Jarrett
16619,55636,Calvin Jarrett
16619,21277,Beth Jarrett
16619,6167,Dr. Berger
16619,588,Swim Coach
16619,4513,Jeannine Pratt
16619,8900,Karen
16769,5606,Loretta Lynn
16769,2176,'Mooney' Lynn
16769,76136,Ted Webb
16769,821,Patsy Cline
16769,590,Lee Dollarhide
16769,97787,'Clary' Webb
16769,97788,Webb child
38772,2453,Lynda Dummar
38772,12406,Melvin Dummar
38772,4765,Howard Hughes
38772,118487,Darcy Dummar
38772,147077,Clark Taylor
38772,147078,Bus Depot Counterman
38772,6451,Little Red
11121,2630,Tess Durbeyfield
11121,22109,Angel Clare
11121,26257,Alec d'Urberville
11121,68884,John Durbeyfield
11121,185198,Mrs. Durbeyfield
11121,192870,Marian
11121,121360,Vicar of Marlott
113815,263197,Self
21028,86998,Katerina 'Katya' Tikhomirova
21028,87001,Georgiy 'Gosha' Ivanovich
21028,86999,Lyudmila 'Lyuda' Sviridova
21028,87004,Sergey 'Seryozha' Gurin
21028,87000,Antonina 'Tosya' Buyanova
21028,87005,Nikolay
21028,87002,Rodion 'Rudolph' Rachkov
3537,32385,Coco
3537,62014,Ralph
3537,56753,Doris Finsecker
3537,32393,Montgomery
3537,32386,Bruno
3537,213980,Leroy
3537,32388,Hilary
244363,30187,Headmaster
244363,105964,Karl
244363,1503235,Browne
1891,2,Luke Skywalker
1891,3,Han Solo
1891,4,Princess Leia
1891,3799,Lando Calrissian
1891,6,C-3PO
1891,24342,Darth Vader
1891,24343,Chewbacca
11816,6598,Ethel Thayer
11816,4958,Norman Thayer Jr.
11816,6352,Chelsea Thayer Wayne
11816,70569,Billy Ray
11816,12850,Bill Ray
11816,49941,Charlie Martin
11816,111702,Sumner Todd
13665,11857,Hobson
13665,56819,Arthur Bach
13665,66776,Linda Marolla
13665,30226,Martha Bach
13665,44712,Susan Johnson
13665,786,Burt Johnson
13665,57357,Bitterman
18254,6449,John Reed
18254,21151,Emma Goldman
18254,3092,Louise Bryant
18254,52995,Max Eastman
18254,64822,Grigory Zinoviev
18254,514,Eugene O'Neill
18254,7004,Louis Fraina
85,3,Indiana Jones
85,650,Marion Ravenwood
85,652,Dr. René Belloq
85,655,Sallah
85,653,Major Arnold Toht
85,659,Colonel Dietrich
85,660,Gobler
9443,29068,Harold Abrahams
9443,11854,Eric Liddell
9443,47536,Jennie Liddell
9443,2506,Sybil Gordon
9443,53517,Lord Andrew Lindsay
9443,65,Sam Mussabini
9443,32357,Aubrey Montague
114516,3635,Narrator (voice)
114516,40,Narrator (voice)
114516,1162360,Self
114516,1135638,Self (archive footage)
114516,1116399,Self (archive footage)
114516,120575,Self (archive footage)
114516,1090808,Self (archive footage) (as Josef Goebbels)
11911,10647,Hendrik Höfgen
11911,2807,Barbara Bruckner
11911,70913,Nicoletta von Niebuhr
11911,6270,Tábornagy
11911,1046948,Juliette Martens
11911,42077,Hans Miklas
11911,125763,Otto Ulrichs
814,14463,David Kessler
814,14464,Nurse Alex Price
814,2171,Jack Goodman
814,14465,Dr. J. S. Hirsch
814,178097,Inspector Villiers
814,14468,Chess Player
814,939,Dart Player
244391,8895,Violet
783,2282,Mahatma Gandhi
783,11850,Margaret Bourke-White
783,9126,General Dyer
783,11857,Lord Irwin
783,12726,Judge Broomfield
783,11859,Lord Chelmsford
783,11849,Kasturba Gandhi
2623,1205,Zack Mayo
2623,26513,Paula Pokrifki
2623,20959,Sergeant Emil Foley
2623,18181,Sid Worley
2623,1162,Byron Mayo
2623,27539,Lynette Pomeroy
2623,779,Casey Seeger
15764,5064,"Zofia ""Sophie"" Zawistowski"
15764,8945,Nathan Landau
15764,12688,Stingo
15764,135170,Yetta
15764,33489,Morris Fink
15764,11902,Lillian Grossman
15764,28871,Polish Professor
9576,4431,Julie Nichols
9576,4483,Michael Dorsey / Dorothy Michaels
9576,8437,Sandy
9576,12850,Ron Carlisle
9576,1466,Les Nichols
9576,1532,Jeff Slater
9576,2226,George Fields
244415,1046530,
81346,144516,Antonio Albajara
81346,1005046,Elena
81346,66676,Roxiu
81346,115482,Gervasio Losada
81346,1664947,Ernesto
81346,37520,Carolina
81346,1501047,Sabino
62204,5616,Naoh
62204,2372,Amoukar
62204,152970,Gaw
62204,13312,Ika
62204,184330,Rouka - tribu Ulam
62204,1336078,Nam - tribu Ulam
62204,578093,Aghoo - tribu Ulam
601,9976,Elliott
601,69597,Gertie
601,9978,Michael
601,9979,Keys
601,62001,Mary
601,23764,Pretty Girl
601,9980,Greg
12614,5823,Victoria Grant / Count Victor Grezhinski
12614,16896,King Marchand
12614,40202,"Carroll ""Toddy"" Todd"
12614,21818,Norma Cassady
12614,73234,"""Squash"" Bernstein"
12614,655,Andre Cassell
12614,14107,Waiter
48496,2138276,
48496,2138277,
244404,4757,Jerome Weathersby
244404,36820,Sally
244404,97167,Aunt Joyce
244404,84927,Headmaster
244404,69250,Stephen
244404,90764,Susan
244404,31921,Amanda
15600,3151,Ed Horman
15600,5606,Beth Horman
15600,83313,Terry Simon
15600,78439,Charles Horman
15600,6354,Captain Ray Tower
15600,15412,Consul Phil Putnam
15600,88748,U.S. Ambassador
42121,3087,Mac Sledge
42121,41249,Rosa Lee
42121,52462,Dixie
42121,11065,Harry
42121,6913,Sue Anne
42121,1323933,Sonny
42121,15799,Robert
11050,4090,Aurora Greenway
11050,514,Garrett Breedlove
11050,26513,Emma Greenway Horton
11050,518,Vernon Dahlart
11050,8447,Flap Horton
11050,12074,Sam Burns
11050,1367884,Patsy Clark
11541,12516,Billy Kwan
11541,2461,Guy Hamilton
11541,10205,Jill Bryant
11541,4776,Pete Curtis
11541,70753,Colonel Henderson
11541,110010,Wally O'Sullivan
11541,1019408,Kumar
5961,46865,Fanny Ekdahl
5961,46864,Alexander Ekdahl
5961,46867,Bishop Edvard Vergerus
5961,3853,Carl Ekdahl
5961,2201577,Hanna Schwartz
5961,46868,Helena Ekdahl
5961,231927,Siri
114520,980990,Himself
114520,8945,
244449,1498829,Herself
244449,1498830,Himself
9549,9880,Chuck Yeager
9549,349,Alan Shepard
9549,228,John Glenn
9549,6065,Gordon Cooper
9549,10430,Gus Grissom
9549,10767,Glennis Yeager
9549,31440,Pancho Barnes
10269,10400,Yentl
10269,25503,Avigdor
10269,27563,Hadass
10269,3160,Rebbe Mendel
10269,21521,Reb Alter Vishkower
10269,78018,Shimmele
10269,2858304,Esther Rachel
535,3130,Alex Owens
535,8699,Nick Hurley
535,31116,Jeanie Szabo
535,31115,Richie
535,724,Tina Tech
535,80745,Johnny C.
535,1367324,Jake Mawby
210972,3162371,Voice characterization
244440,45446,Margaret
244440,2022964,
279,1164,Antonio Salieri
279,3999,Wolfgang Amadeus Mozart
279,4000,Constanze Mozart
279,4002,Leopold Mozart
279,4001,Emanuel Schikaneder
279,4003,Katerina Cavalieri
279,4004,Emperor Joseph II
625,8976,Dith Pran
625,8975,Sydney Schanberg
625,6949,Al Rockoff
625,6104,Jon Swain
625,8977,Military Attache
625,8978,U.S. Consul
625,104795,Dr. MacEntire
13681,35,Edna Spalding
13681,32225,Margaret Lomax
13681,6949,Mr. Will
13681,2047,Moze
13681,228,Wayne Lomax
13681,12889,Sheriff Royce Spalding
13681,23882,Viola Kelsey
15927,3672,Mrs. Moore
15927,351,Adela Quested
15927,78951,Dr. Aziz H. Ahmed
15927,1292,Richard Fielding
15927,12248,Professor Godbole
15927,53517,Ronny Heaslop
15927,47874,Mr. Turton
33138,110168,Himself (archive footage)
33138,7420,Narrator (voice)
33138,1780067,Herself
33138,1780068,Herself
33138,1378299,Himself
33138,2496518,Himself
33138,2496520,Himself
46088,3784,Akiva Liebskind
46088,134740,Pavius Fromm
46088,11916,Marina Fromm
46088,5320,Henia Liebskind
46088,7108,Le grand maître Felton - l'équipe de Fromm
46088,7037,"Miller, l'équipe de Fromm"
46088,7107,"Tac-Tac, l'équipe de Liebskind"
13763,21037,The Kid
13763,191104,Apollonia
13763,57907,Morris
13763,110530,Jerome
13763,50744,Mother
13763,15864,Father
13763,1205357,Billy
5968,3460,Theodore Pierce
5968,28164,Buddy
5968,46946,Joey
5968,19239,Didi
5968,46947,Mikey
5968,46948,Charlotte
5968,46949,Ms. Milner
48276,1193586,Voices
311,380,David 'Noodles' Aaronson
311,4512,Maximilian 'Max' Bercovicz
311,4513,Deborah Gelly
311,4515,James Conway O'Donnell
311,4514,Carol
311,4517,Frankie Monaldi
311,4521,Joe
87,3,Indiana Jones
87,689,Willie Scott
87,690,Short Round
87,691,Mola Ram
87,693,Chattar Lal
87,694,Phillip Blumburtt
87,695,Lao Che
11703,227,Luis Molina
11703,27888,Valentin Arregui
11703,27396,Leni Lamaison / Marta
11703,57379,Warden
11703,1169647,Molina's Mother
11703,42125,Pedro
11703,948345,Greta
10328,18156,Arthur Selwyn
10328,26472,Jack Bonner
10328,194670,Kitty
10328,6197,Walter
10328,11065,Benjamin Luckett
10328,7668,Joseph Finley
10328,21151,Mary Luckett
47908,41283,Mrs. Carrie Watts
47908,11512,Ludie Watts
47908,203731,Jessie Mae
47908,1272,Sheriff
47908,28412,Thelma
47908,25711,Roy
47908,136218,Second Bus Ticket Man
2075,5657,Maerose Prizzi
2075,514,Charley Partanna
2075,3391,Irene Walker
2075,1162,Eduardo Prizzi
2075,18649,Angelo 'Pop' Partanna
2075,21282,Don Corrado Prizzi
2075,21283,Dominic Prizzi
606,4135,Denys George Finch Hatton
606,5064,Karen Christence Dinesen Blixen
606,10647,Baron Bror Blixen/Baron Hans Blixen
606,10648,Berkeley Cole
606,10649,Farah
606,3796,Lord Delamere
606,10652,Felicity
11645,70131,Lord Hidetora Ichimonji
11645,70132,Taro Takatora Ichimonji
11645,70133,Jiro Masatora Ichimonji
11645,70134,Saburo Naotora Ichimonji
11645,72607,Lady Kaede
11645,237362,Lady Sue
11645,149405,Tsurumaru
244670,2488871,Himself
9281,3,Det. Capt. John Book
9281,11084,Rachel Lapp
9281,14792,Chief Paul Schaeffer
9281,526,Samuel Lapp
9281,37422,Eli Lapp
9281,7674,Daniel Hochleitner
9281,2047,McFee
29263,46853,Alicia Marnet
29263,59136,Roberto Ibáñez
29263,228441,Enrique Ibáñez
29263,1119355,José
29263,1531887,Sara
29263,71408,Benítez
29263,1531888,Miller
11177,38225,Rusty Dennis
11177,16431,Gar
11177,7036,Rocky Dennis
11177,59956,Evelyn
11177,15413,Abe
11177,4784,Diana
11177,21202,Babe
16082,79952,Nikolai 'Kolya' Rodchenko
16082,66804,Raymond Greenwood
16082,43553,Colonel Chaiko
16082,15735,Galina Ivanova
16082,41283,Anne Wyatt
16082,6588,Darya Greenwood
16082,5589,Wynn Scott
220343,14061,Anna Karenina
220343,20006,Count Vronsky
220343,13324,Karenin
220343,51755,Stiva
220343,8227,Betsy
220343,1217907,Dolly
220343,26256,Kitty
244664,3257302,Molly
244664,3257303,Mama
244664,1513186,Papa
244664,3257305,Elizabeth
244664,3257306,Kate
244664,3257307,Arthur
105,521,Marty McFly
105,1062,Emmett Brown
105,1064,George McFly
105,1063,Lorraine Baines
105,1066,Jennifer Parker
105,1065,Biff Tannen
105,1067,Dave McFly
11873,3636,Eddie 'Fast Eddie' Felson
11873,500,Vincent Lauria
11873,1161,Carmen
11873,4160,Janelle
11873,1241,Julian
11873,8854,Orvis
11873,947670,Earl at Chalkies
5143,3895,Elliot
5143,1902,Holly
5143,1243,Mickey Sachs
5143,12021,Hannah
5143,4,April Knox
5143,10767,Lee
5143,19411,Evan
1890,19797,Sarah Norman
1890,227,James Leeds
1890,6721,Mrs. Norman
1890,6541,Dr. Curtis Franklin
1890,25187,Lydia
1890,25188,Johnny
1890,25189,Glen
11257,1283,Lucy Honeychurch
11257,6104,George Emerson
11257,10978,Charlotte Bartlett
11257,656,Mr. Emerson
11257,11856,Cecil Vyse
11257,4001,The Reverend Mr. Beebe
11257,96408,Mrs. Honeychurch
11416,380,Rodrigo Mendoza
11416,16940,Father Gabriel
11416,40008,Cardinal Altamirano
11416,18992,Felipe Mendoza
11416,3896,Father John Fielding
11416,20768,Carlotta
11416,32556,Hontar
792,1152,Alpha Company Major in Bunker (uncredited)
792,6952,Chris Taylor
792,5293,Sergeant Elias Gordon
792,13022,"Sergeant Robert ""Bob"" Barnes"
792,6863,Bunny
792,2178,Big Harold
792,11889,Lieutenant Wolfe
114522,30123,Narrator (voice)
115505,109410,Self
2753,9128,Anton Steenwijk
2753,27867,Young Anton Steenwijk
2753,21445,Saskia de Graaff
2753,27868,Cor Takes
2753,27870,German Officer
2753,27871,German Officer
2753,27872,Herring Seller
9426,4785,Seth Brundle
9426,16935,Veronica Quaife
9426,20211,Stathis Borans
9426,57626,Tawny
9426,12716,Dr. Brent Cheevers
9426,105298,Marky
9426,180878,2nd Man in Bar
14670,77135,Dale Turner
14670,33161,Francis Borler
14670,244385,Bérangère
14670,3200,Sylvie
14670,145442,le père de Francis
14670,40582,la mère de Francis
14670,36513,Madame Queen
744,500,Maverick
744,11084,Charlie
744,5576,Ice
744,11085,Goose
744,4139,Viper
744,11086,Jester
744,57082,Cougar
679,10205,Ripley
679,10206,Newt
679,2712,Corporal Hicks
679,781,Burke
679,2714,Bishop
679,2053,Private Hudson
679,10207,Lieutenant Gorman
10673,3392,Gordon Gekko
10673,6952,Bud Fox
10673,8349,Carl Fox
10673,589,Darien Taylor
10673,11885,Marvin
10673,11066,Lou Mannheim
10673,586,Kate Gekko
117,738,Jim Malone
117,1269,Eliot Ness
117,1270,Oscar Wallace
117,1271,George Stone
117,380,Al Capone
117,1272,Mike
117,1273,Payne
2039,38225,Loretta Castorini
2039,3019,Rose Castorini
2039,2963,Ronny Cammareri
2039,14830,Cosmo Castorini
2039,1004,Mr. Johnny Cammareri
2039,20972,Rita Cappomaggi
2039,4251,Perry
746,11389,Pu Yi (Adult)
746,6720,Wan Jung
746,11390,Reginald Johnston (R.J.)
746,11394,The Governor
746,11395,Chen Pao Shen
746,11392,Big Li
746,11382,Amakasu
182561,1034429,Himself - Host
182561,40192,Himself - Participant
182561,105019,Herself - Participant
182561,4970,Herself - Participant
182561,1330142,Himself - Participant
182561,47439,Herself - Participant
182561,10362,Dorothy Parker (voice)
11832,19092,Babette Hersant
11832,70635,Filippa
11832,47155,Martine
11832,1022633,Gen. Lorens Löwenhielm
11832,1429989,Achille Papin
11832,6657,Swedish Lady-in-Waiting
11832,47153,Narrator (voice)
8989,12074,George Henderson
8989,4778,Nancy Henderson
8989,56509,Sarah Henderson
8989,56510,Ernie Henderson
8989,1109,Harry
8989,20277,Jacques Lafleur
8989,53647,Irene Moffitt
88,722,Frances 'Baby' Houseman
88,723,Johnny Castle
88,725,Dr. Jake Houseman
88,724,Penny Johnson
88,726,Max Kellerman
88,727,Lisa Houseman
88,728,Marjorie Houseman
49565,24366,Narrator (voice)
211375,162052,George Scurry
211375,94998,Phil Leeds
211375,120257,John Garber
211375,32389,Sam Logan
211375,1379424,Stuart Gaul
211375,93925,Andrew Northfield
211375,156522,Ray Pindally
2614,6065,Lt. Tuck Pendleton
2614,519,Jack Putter
2614,5344,Lydia Maxwell
2614,34597,Victor Eugene Scrimshaw
2614,26490,Dr. Margaret Canker
2614,26491,Mr. Igoe
2614,16180,The Cowboy
380,4483,Raymond Babbitt
380,500,Charlie Babbitt
380,3124,Susanna
380,2211,Dr. Bruner
380,5145,John Mooney
380,5146,Vern
380,5147,Lenny
623,8945,Otto
623,8944,Wanda Gershwitz
623,8930,Archie Leach
623,383,Ken Pile
623,8946,Wendy
623,8947,Georges Thomason
623,8948,Portia
10868,1038,Sarah Tobias
10868,11084,Kathryn Murphy
10868,67523,Kenneth Joyce
10868,67524,"Cliff ""Scorpion"" Albrect"
10868,20631,Sally Fraser
10868,28413,D.A. Paul Rudolph
10868,42745,Bob Joiner
31052,16935,Muriel Pritchett
31052,227,Macon Leary
31052,3391,Sarah Leary
31052,87007,Rose Leary
31052,28010,Porter Leary
31052,42157,Charles Leary
31052,8984,Julian Hedge
859,515,Marquise Isabelle de Merteuil
859,6949,Vicomte Sébastien de Valmont
859,1160,Madame Marie de Tourvel
859,12967,Madame de Volanges
859,6384,Le Chevalier Raphael Danceny
859,12969,Madame de Rosemonde
859,139,Cécile de Volanges
1632,193,Anderson
1632,5293,Ward
1632,3910,Mrs. Pell
1632,1370,Deputy Pell
1632,8655,Mayor Tilman
1632,2886,Sheriff Stuckey
1632,537,Townley
41954,226359,Self
41954,19789,Self
41954,1906927,Self
41954,1906926,Self
41954,127491,Self
41954,1249611,Self
41954,10251,Self
856,382,Eddie Valiant
856,1062,Judge Doom
856,593,Dolores
856,12826,Roger Rabbit / Benny The Cab / Greasy / Psycho (voice)
856,3391,Jessica Rabbit (voice)
856,12827,Marvin Acme
856,12828,R.K. Maroon
11174,68452,Pelle Karlsson
11174,2201,Lasse Karlsson - Farmhand
11174,68454,Stengården Foreman
11174,55002,Erik - Swedish Farm Worker
11174,532247,Mrs. Kongstrup
11174,72912,Kongstrup - Kungsgården Landlord
11174,1151162,Rud - A Boy
4011,7447,Adam
4011,16935,Barbara
4011,1920,Lydia
4011,11514,Delia
4011,4004,Charles
4011,2232,Betelgeuse
4011,13243,Otho
13482,2049,Sheriff Bernabe Montoya
13482,1272,Ladd Devine
13482,27396,Ruby Archuleta
13482,27584,Nancy Mondragon
13482,16433,Horsethief Shorty
13482,29369,Flossie Devine
13482,11512,Charlie Bloom
3525,29369,Tess McGill
3525,3,Jack Trainer
3525,10205,Katharine Parker
3525,7447,Mick Dugan
3525,3234,Cyn
3525,6541,Oren Trask
3525,4496,Ginny
13927,2062509,Tinny / Billy (voice)
47057,3214,Dennis Jennings
47057,10730,Dr. Schooner
47057,12133,Emma
47057,137999,Laughing Psychiatrist
47057,138000,Laughing Psychiatrist
47057,79007,Lisa
47057,4887,Bartender
24679,2178,Charlie 'Bird' Parker
24679,6200,Chan Parker
24679,27813,Red Rodney
24679,67392,Dizzy Gillespie
24679,65827,Buster Franklin
24679,29713,Brewster
24679,51551,Esteves
10161,18345,Mrs. Brown
10161,11856,Christy Brown
10161,64039,Sheila
10161,41285,Sharon
10161,64041,Tom
10161,63367,Benny
10161,64042,Sadie
9665,5292,Pvt. Trip
9665,4756,Col. Robert Gould Shaw
9665,2130,Maj. Cabot Forbes
9665,192,Sgt. Maj. John Rawlins
9665,58426,Pvt. Jupiter Sharts
9665,6861,Cpl. Thomas Searles
9665,9277,Sgt. Maj. Mulcahy
403,5698,Daisy Werthan
403,192,Hoke Colburn
403,707,Boolie Werthan
403,5699,Florine Werthan
403,5700,Idella
403,5701,Miss McClatchey
403,5702,Oscar
268,514,Joker / Jack Napier
268,2232,Batman / Bruce Wayne
268,326,Vicki Vale
268,3796,Alfred
268,3800,Alicia
268,4040,Alexander Knox
268,3798,Commissioner Gordon
10705,11181,Henry V
10705,937,Chorus
10705,8318,Exeter
10705,66250,Bedford
10705,13324,French King
10705,7056,Katherine
10705,5309,Mistress Quickly
2604,1152,News Reporter
2604,500,Ron Kovic
2604,10361,Mr. Kovic
2604,26466,Mrs. Kovic
2604,26469,Jenny
2604,26467,Donna
2604,13022,Recruiting Gunnery Sgt. Hayes
114524,4483,Narrator (voice)
114524,3237245,Storyteller (Story Subject: Dr. Tom Waddell)
114524,2320382,Storyteller (Story Subject: David Mandell Jr.)
114524,3237248,Storyteller (Story Subject: David Mandell Jr.)
114524,3237250,Storyteller (Story Subject: Robert Perryman)
114524,109404,Storyteller (Story Subject: Jeffrey Sevcik)
114524,3237253,Storyteller (Story Subject: Self and David C. Campbell)
244712,41247,Narrator
11216,24366,Alfredo
11216,20030,Salvatore 'Totò' Di Vita (adult)
11216,27643,Salvatore 'Totò' Di Vita (teen)
11216,68635,Salvatore 'Totò' Di Vita (child)
11216,120152,Elena Mendola (teen) / Elena's daughter (in Director's cut)
11216,70083,Maria Di Vita (young)
11216,25780,Maria Di Vita (aged)
10144,63978,Ariel / Vanessa (voice)
10144,67392,Sebastian (voice)
10144,35232,Ursula (voice)
10144,31468,Prince Eric (voice)
10144,9601,King Triton (voice)
10144,67393,Scuttle (voice)
10144,184030,Flounder (voice)
244708,53519,Terence
244708,438859,Mrs Percival
244708,37759,Sally
244708,131625,Lost Shopper
244708,174982,Greg
244708,365030,Father
244708,1216393,Senior Floor Manager
89,3,Indiana Jones
89,738,Henry Jones
89,656,Marcus Brody
89,739,Elsa Schneider
89,655,Sallah
89,740,Walter Donovan
89,741,Young Indy
2756,228,Virgil 'Bud' Brigman
2756,1161,Lindsey Brigman
2756,2712,Lieutenant Hiram Coffey
2756,30151,Catton ‘Catfish’ De Vries
2756,18342,Alan 'Hippy' Carnes
2756,60118,Jammer Willis
2756,1984,Lisa 'One Night' Standing
207,2157,John Keating
207,569,Todd Anderson
207,2692,Neil Perry
207,2693,Charlie Dalton
207,2694,Knox Overstreet
207,2695,Richard Cameron
207,2696,Steven Meeks
38718,16940,Claus von Bülow
38718,515,Sunny von Bülow / Narrator
38718,21399,Alan Dershowitz
38718,18750,Sarah
38718,93051,Maria
38718,26473,David Marriott
38718,77023,Peter MacIntosh
769,4517,Tommy DeVito
769,380,James Conway
769,11477,Henry Hill
769,11478,Karen Hill
769,7004,Paul Cicero
769,11480,Frankie Carbone
769,11482,Sonny Bunz
1700,8534,Annie Wilkes
1700,3085,Paul Sheldon
1700,5605,Buster
1700,36926,Virginia
1700,7570,Marcia Sindell
1700,36927,Libby
1700,137910,Pete
251,2395,Oda Mae Brown
251,723,Sam Wheat
251,3416,Molly Jensen
251,3417,Carl Bruner
251,3418,Subway Ghost
251,3432,Willie Lopez
251,943665,Rose
8592,6449,Dick Tracy
8592,3125,Breathless Mahoney
8592,1158,Big Boy Caprice
8592,21104,Tess Trueheart
8592,13389,Kid
8592,25503,88 Keys
8592,5950,Sam Catchem
581,1269,John Dunbar / Dances with Wolves
581,1581,Stands With A Fist
581,6804,Kicking Bird
581,7853,Wind In His Hair
581,7862,Ten Bears
581,7863,Black Shawl
581,7866,Timmons
11673,16927,Cyrano de Bergerac
11673,70182,Madeleine 'Roxane' Robin
11673,20239,Christian de Neuvillette
